cve,title,severity,published,cve_link
CVE-2025-54033,Theme Builder For Elementor <= 1.2.3 - Cross-Site Request Forgery,Medium,2025-07-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-54033
CVE-2024-52499,Pricing table addon for elementor <= 1.0.0 - Authenticated (Contributor+) Local File Inclusion,High,2024-11-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52499
CVE-2024-5152,ElementsReady Addons for Elementor <= 6.1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-06-05 15:36:55,https://www.cve.org/CVERecord?id=CVE-2024-5152
CVE-2024-11852,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid & Carousel, Remote Arrows) <= 5.10.12 - Missing Authorization",Medium,2024-12-21 12:54:05,https://www.cve.org/CVERecord?id=CVE-2024-11852
CVE-2024-31289,Hello Elementor <= 3.0.0 - Cross-Site Request Forgery to Notice Dismissal,Medium,2024-04-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-31289
CVE-2024-51841,File Select Control For Elementor <= 1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51841
CVE-2025-1527,ShopLentor – WooCommerce Builder for Elementor & Gutenberg +20 Modules – All in One Solution (formerly WooLentor) <= 3.1.0 - Authenticated (Contributor+) Stored DOM-Based Cross-Site Scripting via Flash Sale Countdown Module,Medium,2025-03-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1527
CVE-2024-0516,Royal Elementor Addons and Templates <= 1.3.87 - Missing Authorization via wpr_update_form_action_meta,Medium,2024-02-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0516
CVE-2024-39634,PowerPack Pro for Elementor <= 2.10.14 - Authenticated (Contributor+) Privilege Escalation,High,2024-07-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-39634
CVE-2024-29935,Sina Extension for Elementor <= 3.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-29935
CVE-2024-51813,Anant Addons for Elementor <= 1.0.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51813
CVE-2024-8858,Elementor Addons by Livemesh <= 8.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via piechart_settings Parameter,Medium,2024-09-24 21:40:45,https://www.cve.org/CVERecord?id=CVE-2024-8858
,EasyJobs <= 1.4.7 - Reflected Cross-Site Scripting,Medium,2022-02-03 00:00:00,
CVE-2025-22671,Disable Elementor Editor Translation <= 1.0.2 - Missing Authorization,Medium,2025-02-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22671
CVE-2024-2028,Exclusive Addons for Elementor <= 2.6.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via Covid-19 Stats Widget,Medium,2024-02-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2028
CVE-2024-50545,DataMentor <= 1.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-50545
CVE-2023-41236,Happy Elementor Addons Pro <= 2.8.0 - Reflected Cross-Site Scripting,Medium,2023-08-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-41236
CVE-2024-3162,Jeg Elementor Kit <= 2.6.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Testimonial,Medium,2024-04-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3162
CVE-2024-2253,Testimonial Carousel For Elementor <= 10.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2253
CVE-2024-0838,Happy Addons for Elementor <= 3.10.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-02-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0838
CVE-2025-49076,The Plus Addons for Elementor Page Builder Lite <= 6.2.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-05-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-49076
CVE-2024-48022,Shortcode For Elementor Templates <= 1.0.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-48022
CVE-2024-2286,Sky Addons for Elementor <= 2.4.0 - Authenticated(Contributor+) Stored Cross-site scripting via Wrapper Link URL,Medium,2024-03-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2286
CVE-2024-12046,Medical Addon for Elementor <= 1.6.2 - Insecure Direct Object Reference to Authenticated (Contributor+) Sensitive Information Exposure via Shortcode,Medium,2025-02-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-12046
CVE-2024-3345,ShopLentor <= 2.8.8 - Authenticated (Contributor+) Stored Cross-Site Scripting via woolentorsearch Shortcode,Medium,2024-05-20 19:41:22,https://www.cve.org/CVERecord?id=CVE-2024-3345
CVE-2024-5229,Primary Addon for Elementor <= 1.5.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via Pricing Table Widget,Medium,2024-05-24 14:12:13,https://www.cve.org/CVERecord?id=CVE-2024-5229
CVE-2024-56285,WPBITS Addons For Elementor Page Builder <= 1.5.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-56285
CVE-2025-1054,UiCore Elements – Free Elementor widgets and templates <= 1.0.16 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2025-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1054
CVE-2024-34436,SKT Addons for Elementor <= 1.8 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Block,Medium,2024-05-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34436
CVE-2024-34757,"Borderless – Widgets, Elements, Templates and Toolkit for Elementor & Gutenberg <= 1.5.3 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-05-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34757
CVE-2024-34789,Post Grid Elementor Addon <= 2.0.16 - Authenticated (Contributor+) Stored Cross-Site Scripting via title_tag,Medium,2024-05-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34789
CVE-2024-52356,The Pack Elementor addons <= 2.1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52356
CVE-2025-24578,ElementInvader Addons for Elementor <= 1.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-24578
CVE-2017-18596,Elementor Website Builder <= 1.7.12 - Missing Authorization,High,2017-11-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2017-18596
CVE-2024-2327,Global Elementor Buttons <= 1.1.0 - Authenticated(Contributor+) Stored Cross-Site Scripting via button link,Medium,2024-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2327
CVE-2024-2946,ShopLentor – WooCommerce Builder for Elementor & Gutenberg +12 Modules – All in One Solution (formerly WooLentor) <= 2.8.4 - Authenticated (Contributor+) Stored Cross-site Scripting via QR Code Widget,Medium,2024-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2946
CVE-2025-8068,HT Mega – Absolute Addons For Elementor <= 2.9.1 - Improper Authorization to Authenticated (Contributor+) Limited Administrator Actions,Medium,2025-07-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-8068
CVE-2024-1461,Elementor Addons by Livemesh <= 8.3.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Team Members Widget,Medium,2024-03-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1461
CVE-2025-30766,Happy Addons for Elementor <= 3.16.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-30766
CVE-2024-5260,Sina Extension for Elementor <= 3.5.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via read_more_text Parameter,Medium,2024-07-01 20:25:26,https://www.cve.org/CVERecord?id=CVE-2024-5260
CVE-2024-37565,Gum Elementor Addon <= 1.3.5 - Authenticated (Editor+) Stored Cross-Site Scripting,Medium,2024-07-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37565
CVE-2024-5647,Multiple Plugins <= (Various Versions) - Authenticated (Contributor+) Stored DOM-Based Cross-Site Scripting via Magnific Popups JavaScript Library,Medium,2025-07-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5647
CVE-2024-5647,Multiple Plugins <= (Various Versions) - Authenticated (Contributor+) Stored DOM-Based Cross-Site Scripting via Magnific Popups JavaScript Library,Medium,2025-07-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5647
CVE-2024-6170,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.112 - Authenticated (Contributor+) Stored Cross-Site Scripting via 'email'",Medium,2024-07-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-6170
CVE-2024-34384,Sina Extension for Elementor <= 3.5.1 - Authenticated (Contributor+) Local File Inclusion,High,2024-05-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34384
CVE-2024-30423,Better Elementor Addons <= 1.3.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-30423
CVE-2022-46798,ShopLentor <= 2.5.1 - Cross-Site Request Forgery to Post Updates,Medium,2023-02-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-46798
CVE-2024-10689,XLTab – Accordions and Tabs for Elementor Page Builder <= 1.4 - Authenticated (Contributor+) Post Disclosure,Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10689
CVE-2024-2399,Premium Addons for Elementor <= 4.10.23 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2399
CVE-2025-31529,Slider Path for Elementor <= 3.0.0 - Missing Authorization,Medium,2025-03-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31529
CVE-2024-4212,Themesflat Addons For Elementor <= 2.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting in Multiple Widgets,Medium,2024-06-05 15:27:53,https://www.cve.org/CVERecord?id=CVE-2024-4212
CVE-2024-50521,Alley Elementor Widget <= 1.0.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-50521
CVE-2024-2203,The Plus Addons for Elementor <= 5.4.1 - Authenticated (Contributor+) Local File Inclusion via Clients Widget,Medium,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2203
CVE-2024-0511,Royal Elementor Addons and Templates <= 1.3.87 - Cross-Site Request Forgery via wpr_update_form_action_meta,Medium,2024-02-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0511
CVE-2024-5091,SKT Addons for Elementor <= 2.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Age Gate and Creative Slider Widgets,High,2024-06-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5091
CVE-2024-10312,Exclusive Addons for Elementor <= 2.7.4 - Authenticated (Contributor+) Sensitive Information Exposure via Elementor Templates,Medium,2024-10-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10312
CVE-2024-2792,Elementor Addon Elements <= 1.13.2 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via 'Text Separator' and 'Image Compare' Widget,Medium,2024-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2792
CVE-2025-1571,Exclusive Addons for Elementor <= 2.7.6 - Authenticated (Contributor+) Stored Cross-Site Scripting via Animated Text and Image Comparison Widgets,Medium,2025-02-27 18:56:22,https://www.cve.org/CVERecord?id=CVE-2025-1571
CVE-2025-7360,HT Contact Form Widget For Elementor Page Builder & Gutenberg Blocks & Form Builder. <= 2.2.1 - Directory Traversal to Arbitrary File Move,Critical,2025-07-14 15:58:43,https://www.cve.org/CVERecord?id=CVE-2025-7360
CVE-2025-32672,Ultimate Bootstrap Elements for Elementor <= 1.4.9 - Unauthenticated Local File Inclusion,Critical,2025-04-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32672
CVE-2024-4313,Table Addons for Elementor <= 2.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via _id Parameter,Medium,2024-06-21 13:07:35,https://www.cve.org/CVERecord?id=CVE-2024-4313
CVE-2023-0692,Metform Elementor Contact Form Builder <= 3.3.1 - Authenticated (Subscriber+) Information Disclosure via 'mf_payment_status' shortcode,Medium,2023-06-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0692
CVE-2024-7418,The Post Grid <= 7.7.11 - Authenticated (Contributor+) Information Disclosure,Medium,2024-08-28 15:35:37,https://www.cve.org/CVERecord?id=CVE-2024-7418
CVE-2024-47392,Element Pack Elementor Addons <= 5.7.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47392
CVE-2024-2120,Elementor Website Builder Pro <= 3.20.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Post Navigation,Medium,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2120
CVE-2024-8681,Premium Addons for Elementor <= 4.10.52 - Authenticated (Contributor+) Stored Cross-Site Scripting via Media Grid Widget,Medium,2024-09-26 18:10:42,https://www.cve.org/CVERecord?id=CVE-2024-8681
CVE-2021-24255,Essential Addons for Elementor Lite <= 4.5.3 - Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24255
CVE-2023-23791,HT Menu <= 1.2.1 - Cross-Site Request Forgery via plugin_activation,Medium,2023-03-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-23791
CVE-2024-51685,Accordion title for Elementor <= 1.2.1 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-11-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51685
CVE-2025-31849,Nemesis All-in-One <= 1.1.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31849
,HT Builder <= 1.2.9 - Cross-Site Request Forgery via plugin_activation,Medium,2023-04-03 00:00:00,
CVE-2025-32197,Piotnet Addons For Elementor <= 2.4.36 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32197
CVE-2023-37869,Premium Addons PRO <= 2.9.0 - Missing Authorization,Medium,2023-07-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-37869
CVE-2024-54260,News Kit Elementor Addons <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54260
CVE-2024-34764,Essential Addons for Elementor <= 5.9.15 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34764
CVE-2023-0484,Contact Form 7 Widget For Elementor Page Builder & Gutenberg Blocks <= 1.1.5 - Cross-Site Request Forgery to Arbitrary Plugin Activation,Medium,2023-02-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0484
CVE-2023-3779,Essential Addons For Elementor <=5.8.1 - Unauthenticated MailChimp API Key Disclosure,Medium,2023-07-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-3779
CVE-2024-50449,PDF Generator Addon for Elementor Page Builder <= 1.7.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-50449
CVE-2025-32260,DethemeKit For Elementor <= 2.1.10 - Missing Authorization,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32260
CVE-2024-37455,Ultimate Addons for Elementor <= 1.36.31 - Authenticated (Contributor+) Privilege Escalation,High,2024-07-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37455
CVE-2024-3309,Qi Addons For Elementor <= 1.7.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown widget,Medium,2024-04-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3309
CVE-2025-26769,Vertex Addons for Elementor <= 1.2.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-02-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-26769
CVE-2024-10357,Clever Addons for Elementor <= 2.2.1 - Authenticated (Contributor+) Sensitive Information Exposure via Elementor Templates,Medium,2024-10-25 20:37:29,https://www.cve.org/CVERecord?id=CVE-2024-10357
CVE-2021-24203,Elementor Website Builder <= 3.1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via html_tag,Medium,2021-03-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24203
CVE-2025-30814,The Post Grid <= 7.7.17 - Authenticated (Contributor+) Local File Inclusion,High,2025-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-30814
CVE-2021-3133,Elementor Contact Form DB <= 1.5 - Cross-Site Request Forgery,High,2021-01-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-3133
CVE-2024-1458,Elementor Addons by Livemesh <= 8.3.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Animated Text Widget,Medium,2024-03-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1458
CVE-2024-53743,Countdown Timer for Elementor <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53743
CVE-2020-13865,Elementor Website Builder <= 2.9.8 - Stored Cross-Site Scripting,Medium,2020-06-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-13865
CVE-2024-53823,The Plus Addons for Elementor Page Builder Lite <= 5.6.14 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53823
CVE-2018-18379,Elementor Pro <= 2.0.9 - Cross-Site Scripting,Medium,2018-10-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2018-18379
CVE-2025-5938,Digital Marketing and Agency Templates Addons for Elementor <= 1.1.1 - Cross-Site Request Forgery to Import,Medium,2025-06-12 13:08:07,https://www.cve.org/CVERecord?id=CVE-2025-5938
CVE-2024-5382,"Master Addons – Free Widgets, Hover Effects, Toggle, Conditions, Animations for Elementor <= 2.0.6.1 - Missing Authorization to MA Template Creation or Modification",Medium,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5382
CVE-2024-4580,"Master Addons – Free Widgets, Hover Effects, Toggle, Conditions, Animations for Elementor <= 2.0.6.0 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-05-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4580
CVE-2024-47364,Move Addons for Elementor <= 1.3.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47364
CVE-2024-4983,"The Plus Addons for Elementor – Elementor Addons, Page Templates, Widgets, Mega Menu, WooCommerce <= 5.6.0- Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-06-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4983
CVE-2024-10323,JetWidgets For Elementor <= 1.0.18 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File Upload,Medium,2024-11-11 18:15:18,https://www.cve.org/CVERecord?id=CVE-2024-10323
CVE-2025-1261,HT Mega – Absolute Addons For Elementor <= 2.8.2 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Countdown Widget,Medium,2025-03-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1261
