"keyword","vuln_id","cve","title","description","severity","cvss_score","published","cve_link","software_name","software_slug"
"elementor","c2995828-8a3e-400d-9e2b-aba8fd17cf00","CVE-2025-4479","ElementsKit Lite <= 3.5.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Comparison Widget","The ElementsKit Elementor Addons and Templates plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin image comparison widget's before/after labels in all versions up to  and including  3.5.2 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-06-18 15:03:12","https://www.cve.org/CVERecord?id=CVE-2025-4479","ElementsKit Elementor Addons and Templates","elementskit-lite"
"elementor","c2da5ba0-530d-44a6-8a98-808276e0a9c6","CVE-2024-37497","JetThemeCore for Elementor <= 2.2.0 - Authenticated (Subscriber+) Arbitrary File Deletion","The JetThemeCore for Elementor plugin for WordPress is vulnerable to arbitrary file deletion due to insufficient file path validation in all versions up to  and including  2.2.0. This makes it possible for authenticated attackers  with Subscriber-level access and above  to delete arbitrary files on the server  which can easily lead to remote code execution when the write file is deleted (such as wp-config.php).","High","8.1","2024-07-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-37497","JetThemeCore for Elementor","jet-theme-core"
"elementor","c2fd9be1-5918-4f6e-9cc5-ce4bfdd1286a","CVE-2024-56221","WPMozo Addons Lite for Elementor <= 1.2.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The WPMozo Addons Lite for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.2.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-12-19 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-56221","WPMozo Addons Lite for Elementor","wpmozo-addons-lite-for-elementor"
"elementor","c3d0f9e9-29f5-4d74-814b-bad0fc535e1c","CVE-2024-34767","ShopLentor <= 2.8.7 - Authenticated (Contributor+) Stored Cross-Site Scripting","The ShopLentor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  2.8.7 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-05-17 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-34767","ShopLentor – WooCommerce Builder for Elementor & Gutenberg +20 Modules – All in One Solution (formerly WooLentor)","woolentor-addons"
"elementor","c3dfb0b7-5d9f-492b-9a1a-d4445d39c00c","CVE-2024-7417","Royal Elementor Addons and Templates <= 1.3.986 - Authenticated (Subscriber+) Private Post Disclosure","The Royal Elementor Addons and Templates plugin for WordPress is vulnerable to Information Exposure in all versions up to  and including  1.3.986 via the data_fetch. This makes it possible for authenticated attackers  with subscriber-level access and above  to extract data from password protected posts.","Medium","4.3","2024-10-16 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-7417","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","c3e47d14-4c00-4b10-9e4d-7f1d7946a2b4","CVE-2024-31236","Royal Elementor Addons <= 1.3.93 - Authenticated (Contributor+) Stored Cross-Site Scriting","The Royal Elementor Addons and Templates plugin for WordPress is vulnerable to Stored Cross-Site Scripting in all versions up to  and including  1.3.93 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-04-05 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-31236","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","c43e292b-8344-4842-bed1-32e7f8cb992b","CVE-2020-15020","Elementor Website Builder <= 2.9.13 - Authenticated Stored Cross-Site Scripting","An issue was discovered in the Elementor plugin through 2.9.13 for WordPress. An authenticated attacker can achieve stored XSS via the Name Your Template field.","Medium","6.4","2020-07-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2020-15020","Elementor Website Builder – More Than Just a Page Builder","elementor"
"elementor","c4528b63-8d8e-44a4-a71f-2ad1636ac93c","CVE-2024-2030","Database for Contact Form 7  WPforms  Elementor forms <= 1.3.3 - Authenticated(Contributor+) Stored Cross-Site Scripting via shortcode","The Database for Contact Form 7  WPforms  Elementor forms plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in all versions up to  and including  1.3.3 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-06 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-2030","Database for Contact Form 7  WPforms  Elementor forms","contact-form-entries"
"elementor","c46d71fb-ccf1-4cbe-8088-edb7fba225e9","CVE-2024-13354","Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates <= 1.6.4 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates plugin for WordPress is vulnerable to Stored Cross-Site Scripting via HTML tags in several widgets in all versions up to  and including  1.6.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-01-23 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-13354","Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates","responsive-addons-for-elementor"
"elementor","c4a649b0-d5b2-4e4c-833c-01ecf12611a5","N/A","Integration for Contact Form 7 and Zoho CRM  Bigin <= 1.1.7 - Cross-Site Scripting","The Integration for Contact Form 7 and Zoho CRM  Bigin plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the ‘start_date’ and ‘end_date’ parameters in versions up to  and including  1.1.7 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.","Medium","6.1","2021-08-25 00:00:00","","WP Zoho for Contact Form 7  WPForms  Elementor  Formidable and Ninja Forms – CRM  Bigin","cf7-zoho"
"elementor","c5451e21-2782-4d2b-8c2b-be12102e20c4","CVE-2024-43123","Card Elements for Elementor <= 1.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Card Elements for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via title tags in versions up to  and including  1.2.2 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-08-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-43123","Card Elements for Elementor","card-elements-for-elementor"
"elementor","c56ed896-9267-49e6-a207-fe5362fe18cd","CVE-2023-1169","OoohBoi Steroids for Elementor <= 2.1.4 - Missing Authorization leading to Authenticated (Subscriber+) Image Upload","The OoohBoi Steroids for Elementor plugin for WordPress is vulnerable to missing authorization due to a missing capability check on the 'file_uploader_callback' function in versions up to  and including  2.1.4. This makes it possible for subscriber-level attackers to upload image attachments to the site.","Medium","4.3","2023-04-18 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-1169","OoohBoi Steroids for Elementor","ooohboi-steroids-for-elementor"
"elementor","c5960396-5320-4978-aa82-2e33700daa43","CVE-2024-8440","Essential Addons for Elementor -- Best Elementor Templates  Widgets  Kits & WooCommerce Builders <= 6.0.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Fancy Text Widget","The Essential Addons for Elementor – Best Elementor Templates  Widgets  Kits & WooCommerce Builders plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Fancy Text widget in all versions up to  and including  6.0.3 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-09-10 17:52:37","https://www.cve.org/CVERecord?id=CVE-2024-8440","Essential Addons for Elementor – Popular Elementor Templates & Widgets","essential-addons-for-elementor-lite"
"elementor","c6025dd5-a1d7-48cc-90b3-f020d3d2298b","CVE-2024-7791","140+ Widgets | Xpro Addons For Elementor – FREE <= 1.4.4.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Post Grid Widget","The 140+ Widgets | Xpro Addons For Elementor – FREE plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘arrow’ parameter within the Post Grid widget in all versions up to  and including  1.4.4.3 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-08-26 22:18:11","https://www.cve.org/CVERecord?id=CVE-2024-7791","140+ Widgets | Xpro Addons For Elementor – FREE","xpro-elementor-addons"
"elementor","c6048ba9-671f-4729-9618-d7a0556a31e6","CVE-2024-4479","Jeg Elementor Kit <= 2.6.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via JKit - Tabs and JKit - Accordion Widgets","The Jeg Elementor Kit plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the sg_general_toggle_tab_enable and sg_accordion_style attributes within the plugin's JKit - Tabs and JKit - Accordion widget  respectively  in all versions up to  and including  2.6.5 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-06-14 12:29:18","https://www.cve.org/CVERecord?id=CVE-2024-4479","Jeg Elementor Kit","jeg-elementor-kit"
